date,open,high,low,close,volume,amount,outstanding_share,turnover
2023-01-03,8.02,8.26,8.01,8.24,2654562.0,21685156.0,173125747.99999997,0.015333143860265085
2023-01-04,8.24,8.3,8.2,8.27,2331500.0,19256604.0,173125747.99999997,0.01346708982883355
2023-01-05,8.22,8.35,8.21,8.33,1977900.0,16420291.0,173125747.99999997,0.011424643779734026
2023-01-06,8.33,8.4,8.25,8.34,2292409.0,19141389.0,173125747.99999997,0.013241294414508466
2023-01-09,8.4,8.4,8.3,8.33,1867100.0,15594915.0,173125747.99999997,0.010784646544891753
2023-01-10,8.33,8.42,8.3,8.33,1505434.0,12551575.0,173125747.99999997,0.00869561008337131
2023-01-11,8.37,8.49,8.31,8.39,3261821.0,27511593.0,173125747.99999997,0.018840761918325403
2023-01-12,8.36,8.43,8.3,8.31,2404300.0,20089551.0,173125747.99999997,0.013887593427177571
2023-01-13,8.36,8.41,8.25,8.32,1987319.0,16529798.0,173125747.99999997,0.011479049320843947
2023-01-16,8.33,8.45,8.29,8.44,2489000.0,20898086.0,173125747.99999997,0.014376833190635516
2023-01-17,8.44,8.52,8.38,8.42,1807800.0,15260244.0,173125747.99999997,0.010442120948987901
2023-01-18,8.43,8.59,8.43,8.55,2863779.0,24418701.0,173125747.99999997,0.016541612285192846
2023-01-19,8.53,8.63,8.49,8.62,2161900.0,18561175.0,173125747.99999997,0.012487455072251878
2023-01-20,8.64,8.67,8.55,8.63,2316362.0,19936179.0,173125747.99999997,0.01337965049543064
2023-01-30,8.71,8.75,8.66,8.74,3830782.0,33405704.0,173125747.99999997,0.022127165047685457
2023-01-31,8.75,8.79,8.67,8.78,2523104.0,22041399.0,173125747.99999997,0.014573822953244369
2023-02-01,8.79,8.86,8.76,8.86,3486200.0,30738167.0,173125747.99999997,0.020136808304215964
2023-02-02,8.84,8.95,8.84,8.85,3120500.0,27734482.0,173125747.99999997,0.018024470860336733
2023-02-03,8.9,8.94,8.75,8.88,3867000.0,34175361.0,173125747.99999997,0.022336365587861607
2023-02-06,8.89,8.96,8.84,8.9,2623400.0,23355349.0,173125747.99999997,0.015153147526039861
2023-02-07,8.92,9.0,8.85,8.99,2659448.0,23792978.0,173125747.99999997,0.015361366121000098
2023-02-08,9.04,9.14,8.93,8.96,3766075.0,33940696.0,173125747.99999997,0.021753407817767238
2023-02-09,8.95,9.08,8.9,9.07,4332275.0,39082794.0,173125747.99999997,0.025023863001591193
2023-02-10,9.08,9.14,9.0,9.05,3519100.0,31911291.0,173125747.99999997,0.02032684358423682
2023-02-13,9.03,9.09,9.02,9.06,3564500.0,32280290.0,173125747.99999997,0.020589080718368943
2023-02-14,9.09,9.14,9.03,9.08,2949578.0,26775130.0,173125747.99999997,0.01703720003566425
2023-02-15,9.11,9.24,9.05,9.2,4151900.0,38047145.0,173125747.99999997,0.02398199024676561
2023-02-16,9.23,9.31,8.96,9.02,5933362.0,54499760.0,173125747.99999997,0.034271979001066905
2023-02-17,9.07,9.09,8.88,8.92,3934239.0,35360522.0,173125747.99999997,0.022724748025348608
2023-02-20,8.93,9.11,8.93,9.05,2761100.0,24919100.0,173125747.99999997,0.01594852315092958
2023-02-21,9.06,9.19,8.99,9.18,4209540.0,38355166.0,173125747.99999997,0.024314927436443486
2023-02-22,9.14,9.58,9.13,9.49,12206391.0,114962660.0,173125747.99999997,0.07050592497656676
2023-02-23,9.42,9.61,9.37,9.59,13611325.0,129263664.0,173125747.99999997,0.07862103215288348
2023-02-24,9.7,9.8,9.36,9.38,10866240.0,102875878.0,173125747.99999997,0.06276501401744125
2023-02-27,9.47,9.49,9.14,9.2,7598840.0,70405109.0,173125747.99999997,0.043892026967588905
2023-02-28,9.24,9.29,9.12,9.25,4209558.0,38781493.0,173125747.99999997,0.024315031407113406
2023-03-01,9.26,9.35,9.2,9.35,4125466.0,38307336.0,173125747.99999997,0.02382930354183943
2023-03-02,9.35,9.38,9.25,9.29,3685800.0,34324720.0,173125747.99999997,0.02128972751066468
2023-03-03,9.3,9.38,9.16,9.2,3459629.0,31935614.0,173125747.99999997,0.01998333026696873
2023-03-06,9.25,9.29,9.11,9.14,3162204.0,29008679.0,173125747.99999997,0.018265359350245237
2023-03-07,9.12,9.16,8.85,8.86,4822464.0,43264651.0,173125747.99999997,0.02785526737478703
