date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-01-26,37.29,37.42,36.85,37.15,8779203.0,325538513.0,2744736813.0,0.0031985591326712023
2024-01-29,37.11,37.22,36.4,36.45,8501292.0,313098664.0,2744736813.0,0.0030973068017796867
2024-01-30,36.2,37.3,36.11,36.56,11606975.0,427895595.0,2744736813.0,0.0042288116459929595
2024-01-31,36.28,36.41,35.42,35.44,11079631.0,395937127.0,2744736813.0,0.0040366824780879275
2024-02-01,35.17,36.36,34.91,35.71,10176554.0,363668840.0,2744736813.0,0.003707661132317097
2024-02-02,35.71,36.05,33.58,34.33,12285179.0,427058137.0,2744736813.0,0.0044759041893609785
2024-02-05,34.28,35.07,33.39,34.62,13497879.0,462883795.0,2744736813.0,0.004917731614947375
2024-02-06,34.55,36.48,34.3,36.27,12243556.0,437180637.0,2744736813.0,0.004460739529564505
2024-02-07,36.36,37.18,35.96,36.99,14297226.0,526561548.0,2744736813.0,0.005208960630499621
2024-02-08,37.17,37.59,36.78,37.43,13114260.0,489148237.0,2744736813.0,0.004777966301864149
2024-02-19,37.8,37.94,37.06,37.32,10500316.0,392775845.0,2744736813.0,0.0038256185257059838
2024-02-20,37.33,37.41,36.71,37.25,8450876.0,313269475.0,2744736813.0,0.00307893855613908
2024-02-21,37.01,37.86,36.85,37.54,10703373.0,401512901.0,2744736813.0,0.003899599025052316
2024-02-22,37.0,37.73,37.0,37.73,8683474.0,326072800.0,2744736813.0,0.0031636818360405764
2024-02-23,37.6,38.77,37.43,38.39,13306488.0,507325115.0,2744736813.0,0.004848001432041127
2024-02-26,38.39,38.57,38.01,38.08,10304691.0,393816245.0,2744736813.0,0.0037543457540968974
2024-02-27,38.01,38.24,37.54,38.24,13802622.0,523673403.0,2744736813.0,0.005028759746517817
2024-02-28,38.3,38.76,37.7,37.7,14676854.0,562612320.0,2744736813.0,0.005347271887958607
2024-02-29,37.44,38.27,37.37,38.27,11028444.0,418756088.0,2744736813.0,0.004018033331197937
2024-03-01,38.44,38.87,38.1,38.75,11996596.0,462862580.0,2744736813.0,0.004370763689684224
2024-03-04,38.5,38.68,37.9,38.41,11167441.0,427289876.0,2744736813.0,0.004068674616490452
2024-03-05,38.38,39.48,38.18,39.03,16374097.0,639623425.0,2744736813.0,0.005965634636605867
2024-03-06,38.89,38.99,38.29,38.83,9082249.0,350902670.0,2744736813.0,0.0033089689900260757
2024-03-07,38.68,39.07,37.86,38.0,9415515.0,361224142.0,2744736813.0,0.0034303890104890726
2024-03-08,38.12,38.38,37.5,37.88,9684847.0,365951089.0,2744736813.0,0.0035285157229390067
2024-03-11,37.8,38.68,37.71,38.61,12541709.0,480698885.0,2744736813.0,0.004569366702336717
2024-03-12,38.66,39.2,38.66,38.85,12063167.0,470051142.0,2744736813.0,0.004395017745550236
2024-03-13,38.66,39.39,38.39,38.78,10431112.0,405473979.0,2744736813.0,0.00380040517932165
2024-03-14,38.72,38.73,37.54,37.63,13907134.0,528953418.0,2744736813.0,0.005066836985656009
2024-03-15,37.63,38.24,37.47,37.86,9266960.0,349658058.0,2744736813.0,0.0033762654241049814
2024-03-18,37.87,38.15,37.8,38.12,10721616.0,407199530.0,2744736813.0,0.003906245563953093
2024-03-19,38.05,38.44,37.77,37.96,10662427.0,406431415.0,2744736813.0,0.003884681019141488
2024-03-20,37.84,38.58,37.81,38.21,9614013.0,367574094.0,2744736813.0,0.0035027085126941096
2024-03-21,38.23,38.37,37.85,37.98,8267794.0,314619144.0,2744736813.0,0.0030122356215870815
2024-03-22,37.9,37.9,37.18,37.43,9354008.0,350261054.0,2744736813.0,0.0034079799402610337
2024-03-25,37.3,37.43,36.86,36.86,8077329.0,300332002.0,2744736813.0,0.0029428428116470198
2024-03-26,36.8,36.96,36.16,36.77,8108379.0,296875622.0,2744736813.0,0.0029541553716902766
2024-03-27,36.8,36.8,36.1,36.17,6179547.0,224944259.0,2744736813.0,0.002251416955801219
2024-03-28,36.11,36.78,36.05,36.49,9306564.0,339675395.0,2744736813.0,0.0033906944942484
2024-03-29,36.25,36.47,35.89,36.39,8260284.0,299152014.0,2744736813.0,0.003009499475824606
2024-04-01,36.6,36.75,35.88,36.35,16618312.0,603247797.0,2744736813.0,0.006054610380598266
2024-04-02,36.26,36.26,35.55,35.7,14566752.0,521591884.0,2744736813.0,0.005307158023678972
2024-04-03,35.58,35.98,35.24,35.72,12847031.0,457831438.0,2744736813.0,0.004680605783094439
2024-04-08,35.6,35.98,34.87,34.87,12945427.0,456545525.0,2744736813.0,0.0047164547575877175
2024-04-09,34.84,35.25,34.67,35.13,7408432.0,259538097.0,2744736813.0,0.0026991411216227236
2024-04-10,35.01,35.05,34.28,34.51,10639651.0,367632972.0,2744736813.0,0.0038763829557744924
