date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-01-26,131.0,132.5,126.49,126.49,6257204.0,810154366.0,416594451.0,0.015019892811774394
2024-01-29,126.33,134.98,126.33,127.2,8742102.0,1137235970.0,416594451.0,0.020984681814688884
2024-01-30,125.0,125.0,116.51,116.9,7518972.0,899504605.0,416594451.0,0.01804866095059917
2024-01-31,116.0,117.5,109.88,110.0,7074836.0,800655006.0,416594451.0,0.016982549774768842
2024-02-01,109.99,122.18,108.85,116.49,9095006.0,1053767937.0,416594451.0,0.021831798234873752
2024-02-02,117.48,117.98,104.1,108.49,9113987.0,1007055225.0,416594451.0,0.021877360531621676
2024-02-05,108.82,109.88,95.85,103.03,11085388.0,1153043872.0,416594451.0,0.02660954310214756
2024-02-06,103.09,111.48,101.0,111.2,10101882.0,1084607252.0,416594451.0,0.024248719529871992
2024-02-07,111.53,114.68,109.18,110.88,8100844.0,908218040.0,416594451.0,0.01944539582933619
2024-02-08,113.0,117.8,111.21,115.4,7776170.0,891878431.0,416594451.0,0.018666043153800913
2024-02-19,124.2,135.6,121.3,134.03,11617749.0,1476583409.0,416594451.0,0.027887430982608073
2024-02-20,130.98,132.4,126.66,129.3,9634512.0,1252236008.0,416594451.0,0.023126837087899664
2024-02-21,125.5,130.88,124.69,127.3,8212070.0,1045794465.0,416594451.0,0.019712384503172368
2024-02-22,133.9,147.88,133.85,139.88,12375291.0,1731367936.0,416594451.0,0.029705846946098666
2024-02-23,146.0,147.53,140.0,141.83,9100313.0,1303370547.0,416594451.0,0.02184453724276803
2024-02-26,139.4,153.66,138.97,151.26,10616825.0,1587048530.0,416594451.0,0.02548479696384626
2024-02-27,148.49,172.13,146.12,168.14,13192446.0,2088950350.0,416594451.0,0.03166735891064473
2024-02-28,166.1,181.88,157.0,158.1,14326376.0,2397109470.0,416594451.0,0.034389262664470774
2024-02-29,158.18,170.77,158.15,168.66,12347025.0,2046549080.0,416594451.0,0.02963799678647184
2024-03-01,168.93,172.95,165.0,170.0,10438756.0,1772559635.0,416594451.0,0.02505735728102629
2024-03-04,175.0,179.9,169.5,177.4,10643968.0,1866875638.0,416594451.0,0.025549951456266515
2024-03-05,174.0,189.5,171.21,175.0,14775412.0,2691588232.0,416594451.0,0.0354671358788694
2024-03-06,173.9,174.84,167.76,170.25,9903500.0,1695278561.0,416594451.0,0.023772520196146348
2024-03-07,173.04,175.28,163.5,164.76,10865666.0,1835545247.0,416594451.0,0.026082118890248973
2024-03-08,167.94,171.23,165.0,171.18,9746790.0,1640144616.0,416594451.0,0.023396350999403976
