date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-01-26,5.68,5.8,5.6,5.75,232886987.0,1327509976.0,19590425382.0,0.011887796332078645
2024-01-29,5.73,5.98,5.7,5.79,232768031.0,1361168660.0,19590425382.0,0.011881724182154363
2024-01-30,5.76,5.9,5.74,5.79,151660926.0,884345330.0,19590425382.0,0.007741584117889983
2024-01-31,5.75,5.84,5.66,5.75,163986443.0,944468338.0,19590425382.0,0.008370744371414895
2024-02-01,5.7,5.8,5.68,5.71,116001670.0,665901544.0,19590425382.0,0.005921345133556121
2024-02-02,5.71,5.85,5.5,5.83,192848484.0,1108507556.0,19590425382.0,0.009844017178779196
2024-02-05,5.75,5.9,5.73,5.87,198811296.0,1161746582.0,19590425382.0,0.010148390967695426
2024-02-06,5.84,5.93,5.77,5.85,177765579.0,1040880380.0,19590425382.0,0.009074105106637137
2024-02-07,5.85,5.88,5.68,5.87,220296354.0,1276379021.0,19590425382.0,0.011245103141170781
2024-02-08,5.85,5.87,5.73,5.84,176590943.0,1022821581.0,19590425382.0,0.009014145408106074
2024-02-19,5.82,6.0,5.69,6.0,247215595.0,1450199766.0,19590425382.0,0.01261920505448267
2024-02-20,5.96,6.12,5.93,6.02,192678182.0,1161572549.0,19590425382.0,0.009835324054629046
2024-02-21,5.98,6.09,5.96,5.98,155689155.0,936088680.0,19590425382.0,0.007947206452344303
2024-02-22,6.12,6.23,6.09,6.15,217748588.0,1338655051.0,19590425382.0,0.011115051549624385
2024-02-23,6.14,6.17,6.0,6.03,209774040.0,1270404534.0,19590425382.0,0.01070798800483137
2024-02-26,6.03,6.03,5.83,5.85,221890845.0,1309410136.0,19590425382.0,0.011326494482548445
2024-02-27,5.81,5.94,5.78,5.89,165925118.0,973915861.0,19590425382.0,0.008469704703423881
2024-02-28,5.87,5.92,5.78,5.83,196597314.0,1148539687.0,19590425382.0,0.010035377495204202
2024-02-29,5.8,5.87,5.79,5.85,147280305.0,859128735.0,19590425382.0,0.007517973812621931
2024-03-01,5.84,5.89,5.81,5.86,143041263.0,836363772.0,19590425382.0,0.007301590456092323
2024-03-04,5.85,5.96,5.83,5.95,190879489.0,1129205673.0,19590425382.0,0.009743509151944356
2024-03-05,5.95,6.01,5.91,5.94,155802138.0,927694295.0,19590425382.0,0.007952973708429708
2024-03-06,5.94,5.96,5.88,5.92,118188473.0,700349900.0,19590425382.0,0.006032971244646555
2024-03-07,5.9,5.91,5.8,5.81,136065962.0,795476222.0,19590425382.0,0.006945533818015999
2024-03-08,5.8,5.95,5.8,5.95,135123224.0,795437855.0,19590425382.0,0.006897411432635526
2024-03-11,5.92,5.96,5.83,5.88,117503334.0,690170042.0,19590425382.0,0.005997998088799234
2024-03-12,5.9,5.92,5.67,5.68,240199933.0,1381309807.0,19590425382.0,0.012261088175282788
2024-03-13,5.66,5.68,5.55,5.62,154928206.0,869592495.0,19590425382.0,0.007908363548978907
2024-03-14,5.61,5.67,5.59,5.64,98058047.0,552085722.0,19590425382.0,0.005005406727415798
2024-03-15,5.62,5.64,5.57,5.64,86535628.0,484534840.0,19590425382.0,0.004417240887454661
2024-03-18,5.63,5.74,5.63,5.72,121979688.0,695065299.0,19590425382.0,0.006226495117971094
2024-03-19,5.7,5.75,5.69,5.71,101085296.0,578394574.0,19590425382.0,0.005159933693572515
2024-03-20,5.71,5.83,5.7,5.81,133174871.0,770992242.0,19590425382.0,0.006797957083788657
2024-03-21,5.8,5.82,5.77,5.77,72542954.0,420032088.0,19590425382.0,0.0037029800315951096
2024-03-22,5.78,5.84,5.73,5.82,109337673.0,634089685.0,19590425382.0,0.005581179115204983
2024-03-25,5.81,5.9,5.79,5.85,106415577.0,623545712.0,19590425382.0,0.005432019720091242
2024-03-26,5.82,5.9,5.81,5.87,78657164.0,460081199.0,19590425382.0,0.004015081983481148
2024-03-27,5.88,6.0,5.84,5.94,173834485.0,1031852921.0,19590425382.0,0.008873441061658719
2024-03-28,5.93,6.02,5.91,5.98,144113138.0,859953355.0,19590425382.0,0.007356304684042925
2024-03-29,5.95,6.08,5.95,6.08,133563140.0,806194062.0,19590425382.0,0.0068177764084040755
2024-04-01,6.1,6.13,5.97,6.02,136115575.0,822838746.0,19590425382.0,0.006948066330660956
2024-04-02,6.0,6.04,5.95,6.01,88778674.0,531614856.0,19590425382.0,0.004531737941819849
2024-04-03,5.98,6.02,5.97,6.0,60186097.0,360776565.0,19590425382.0,0.0030722200169936054
2024-04-08,5.99,6.11,5.96,6.04,83959503.0,507627432.0,19590425382.0,0.004285741701001723
2024-04-09,6.02,6.06,5.91,5.93,84809833.0,505690135.0,19590425382.0,0.0043291470882467235
2024-04-10,5.93,6.0,5.91,5.95,71036430.0,422864032.0,19590425382.0,0.003626078995980834
2024-04-11,5.92,6.01,5.92,5.95,62055414.0,370517519.0,19590425382.0,0.0031676399460431074
2024-04-12,5.94,6.05,5.94,5.96,76844925.0,460986513.0,19590425382.0,0.003922575620568523
2024-04-15,5.97,6.14,5.92,6.14,171407422.0,1040069879.0,19590425382.0,0.008749550796252331
2024-04-16,6.11,6.19,6.08,6.14,141035513.0,865841296.0,19590425382.0,0.007199206257643885
2024-04-17,6.12,6.38,6.05,6.33,190955539.0,1185918425.0,19590425382.0,0.009747391150344956
2024-04-18,6.27,6.43,6.18,6.21,183225124.0,1153198513.0,19590425382.0,0.009352789458484664
2024-04-19,6.2,6.28,6.18,6.25,103735575.0,646792398.0,19590425382.0,0.005295218096454094
2024-04-22,6.23,6.35,6.21,6.24,120521717.0,754886587.0,19590425382.0,0.006152072486937283
2024-04-23,6.24,6.27,6.07,6.1,106892232.0,658315710.0,19590425382.0,0.005456350738469126
2024-04-24,6.12,6.13,5.99,6.09,123302725.0,746183606.0,19590425382.0,0.0062940299965764165
2024-04-25,6.08,6.1,6.0,6.09,81242987.0,491634190.0,19590425382.0,0.004147076207678848
2024-04-26,6.07,6.14,6.05,6.08,116888003.0,713076640.0,19590425382.0,0.005966588306316135
2024-04-29,6.08,6.08,5.96,5.97,189365080.0,1133006078.0,19590425382.0,0.009666205623793738
2024-04-30,5.98,6.08,5.97,6.0,133331062.0,803485311.0,19590425382.0,0.006805929907091591
2024-05-06,5.99,6.02,5.87,5.89,252114322.0,1487179883.0,19590425382.0,0.012869262258676972
2024-05-07,5.91,5.92,5.86,5.9,131279386.0,773246910.0,19590425382.0,0.00670120140018101
2024-05-08,5.9,5.98,5.87,5.96,141102904.0,837853916.0,19590425382.0,0.007202646254411996
2024-05-09,5.95,5.98,5.9,5.93,128535185.0,762603420.0,19590425382.0,0.006561122716513354
2024-05-10,5.92,6.01,5.9,5.99,206868914.0,1235910726.0,19590425382.0,0.010559694849202944
2024-05-13,5.95,5.97,5.9,5.94,147948443.0,876706163.0,19590425382.0,0.007552079146578278
2024-05-14,5.93,5.94,5.88,5.92,108255635.0,640020135.0,19590425382.0,0.005525946113424726
