date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-01-26,17.88,18.17,17.85,17.9,21272797.0,382607754.0,3615065842.0,0.0058844839706241785
2024-01-29,17.98,18.1,17.76,17.78,17456792.0,312526136.0,3615065842.0,0.004828900153680797
2024-01-30,17.68,17.83,17.22,17.24,17213759.0,301478741.0,3615065842.0,0.004761672332495238
2024-01-31,17.11,17.39,16.86,16.88,21215907.0,362037601.0,3615065842.0,0.005868747051163668
2024-02-01,16.81,17.14,16.45,16.8,20369304.0,342841035.0,3615065842.0,0.005634559615304511
2024-02-02,16.82,16.98,15.6,16.26,30451407.0,497572463.0,3615065842.0,0.008423472304768052
2024-02-05,16.2,16.29,15.08,15.81,38505001.0,604859289.0,3615065842.0,0.010651258561503124
2024-02-06,15.75,17.39,15.7,17.39,54745119.0,929474747.0,3615065842.0,0.01514360218947293
2024-02-07,17.6,19.12,17.39,18.92,95789371.0,1780114494.0,3615065842.0,0.026497268704518382
2024-02-08,19.23,19.77,18.54,18.7,80531637.0,1530161052.0,3615065842.0,0.022276672270911298
2024-02-19,18.34,18.76,18.18,18.53,48036832.0,889206821.0,3615065842.0,0.0132879549362299
2024-02-20,18.5,18.5,18.15,18.34,32664126.0,596945983.0,3615065842.0,0.009035554932501282
2024-02-21,18.17,18.75,18.1,18.4,40289800.0,744539192.0,3615065842.0,0.011144969901214873
2024-02-22,18.28,18.65,18.23,18.65,34798841.0,643383926.0,3615065842.0,0.009626060083250898
2024-02-23,18.67,18.67,18.4,18.58,28846121.0,534919996.0,3615065842.0,0.00797941787528859
2024-02-26,18.58,18.8,18.49,18.53,28817878.0,537265754.0,3615065842.0,0.007971605292825536
2024-02-27,18.47,18.69,18.31,18.69,28572142.0,528740946.0,3615065842.0,0.007903629767416005
2024-02-28,18.74,19.45,18.43,18.45,59524166.0,1132382350.0,3615065842.0,0.016465582814134537
2024-02-29,18.34,18.85,18.28,18.85,36167274.0,674078627.0,3615065842.0,0.010004596203976968
2024-03-01,18.9,19.23,18.85,19.07,36542632.0,696258786.0,3615065842.0,0.010108427784480723
2024-03-04,19.1,19.34,18.86,18.92,30816866.0,588059386.0,3615065842.0,0.00852456562255886
2024-03-05,18.83,19.72,18.69,19.14,60207282.0,1159777181.0,3615065842.0,0.016654546454039385
2024-03-06,19.13,19.13,18.75,18.9,31022241.0,586654002.0,3615065842.0,0.00858137648271359
2024-03-07,18.99,20.3,18.91,19.59,108454289.0,2136277045.0,3615065842.0,0.030000640027070355
2024-03-08,19.5,19.64,19.25,19.51,48550857.0,943546083.0,3615065842.0,0.013430144600945833
2024-03-11,19.52,19.98,19.51,19.81,47990176.0,947113093.0,3615065842.0,0.013275048947227445
2024-03-12,19.82,19.85,19.46,19.68,38627275.0,757980564.0,3615065842.0,0.010685082011847905
2024-03-13,19.7,19.9,19.51,19.58,34895482.0,687551644.0,3615065842.0,0.009652792929684073
2024-03-14,19.65,19.96,19.31,19.48,34681864.0,682633271.0,3615065842.0,0.009593701889759384
2024-03-15,19.32,19.96,19.13,19.9,52639930.0,1032690619.0,3615065842.0,0.01456126452481913
2024-03-18,19.88,20.2,19.71,20.09,44035832.0,879215276.0,3615065842.0,0.012181197777476054
2024-03-19,19.99,21.15,19.91,20.51,79834595.0,1647393079.0,3615065842.0,0.022083856419011248
2024-03-20,20.15,20.45,20.12,20.39,38846488.0,787383803.0,3615065842.0,0.010745720741425987
2024-03-21,20.52,20.62,20.2,20.26,28541235.0,579967883.0,3615065842.0,0.007895080268914228
2024-03-22,20.2,20.24,19.55,19.67,39722665.0,785909088.0,3615065842.0,0.010988088941147424
2024-03-25,19.51,19.95,19.5,19.52,28453947.0,560360953.0,3615065842.0,0.00787093465060048
2024-03-26,19.46,19.6,18.91,19.21,33663217.0,645570003.0,3615065842.0,0.009311923619453679
2024-03-27,19.23,19.3,18.7,18.73,21454120.0,406565663.0,3615065842.0,0.00593464156330019
2024-03-28,18.72,19.26,18.69,19.09,25117185.0,478281567.0,3615065842.0,0.006947919096849467
2024-03-29,19.09,19.57,19.09,19.37,23590048.0,456302258.0,3615065842.0,0.006525482254273143
2024-04-01,19.48,20.07,19.47,19.93,36741120.0,730662479.0,3615065842.0,0.010163333561768085
2024-04-02,19.91,20.28,19.83,20.15,37762910.0,759711461.0,3615065842.0,0.010445981249157011
2024-04-03,20.25,21.5,20.08,20.79,99913208.0,2081520849.0,3615065842.0,0.027638005050752822
2024-04-08,20.81,21.5,20.69,20.71,90014451.0,1900452516.0,3615065842.0,0.024899809556497697
2024-04-09,20.51,21.8,20.45,21.6,112714161.0,2399270441.0,3615065842.0,0.03117900639332256
2024-04-10,21.4,21.4,20.48,20.7,79139979.0,1648239083.0,3615065842.0,0.02189171164755787
