date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-01-26,4.62,4.69,4.58,4.66,145742279.0,676152885.0,67122395199.99999,0.0021712913933679173
2024-01-29,4.67,4.82,4.66,4.75,190795502.0,905649405.0,67122395199.99999,0.0028425013951230396
2024-01-30,4.73,4.8,4.65,4.7,154170591.0,726320731.0,67122395199.99999,0.002296857711060943
2024-01-31,4.68,4.78,4.67,4.73,147809597.0,699850951.0,67122395199.99999,0.0022020906220581358
2024-02-01,4.72,4.75,4.68,4.69,124680059.0,587110715.0,67122395199.99999,0.0018575031273615817
2024-02-02,4.7,4.76,4.63,4.7,162281773.0,764625494.0,67122395199.99999,0.002417699376139069
2024-02-05,4.7,4.8,4.68,4.76,218287182.0,1034415947.0,67122395199.99999,0.0032520767673678013
2024-02-06,4.76,4.88,4.75,4.86,200782325.0,968583967.0,67122395199.99999,0.0029912866548004236
2024-02-07,4.85,4.86,4.67,4.76,245966237.0,1166267236.0,67122395199.99999,0.003664443681830949
2024-02-08,4.74,4.74,4.59,4.69,219024952.0,1017928304.0,67122395199.99999,0.0032630681808565737
2024-02-19,4.71,4.8,4.67,4.8,212866395.0,1010738046.0,67122395199.99999,0.003171317030116947
2024-02-20,4.79,4.85,4.75,4.84,151548162.0,729331838.0,67122395199.99999,0.002257788351390655
2024-02-21,4.82,4.99,4.8,4.94,177550217.0,874462147.0,67122395199.99999,0.00264517105611273
2024-02-22,4.91,4.95,4.89,4.94,94992886.0,467964236.0,67122395199.99999,0.0014152189551185743
2024-02-23,4.95,5.05,4.94,4.99,117997168.0,590070054.0,67122395199.99999,0.0017579403662281708
2024-02-26,4.98,4.99,4.8,4.83,157439281.0,769423944.0,67122395199.99999,0.002345555168746422
2024-02-27,4.8,4.87,4.8,4.85,96162490.0,465000758.0,67122395199.99999,0.0014326438994536955
2024-02-28,4.85,4.88,4.78,4.81,120786121.0,583070610.0,67122395199.99999,0.0017994906266396169
2024-02-29,4.81,4.85,4.8,4.85,101779411.0,490911432.0,67122395199.99999,0.00151632567188246
2024-03-01,4.83,4.85,4.81,4.84,102602793.0,495150480.0,67122395199.99999,0.0015285925464113951
2024-03-04,4.82,4.83,4.74,4.76,159436447.0,760188245.0,67122395199.99999,0.002375309261907865
2024-03-05,4.74,4.85,4.73,4.85,161339202.0,774481369.0,67122395199.99999,0.0024036568051433306
2024-03-06,4.84,4.87,4.8,4.82,103296514.0,499465260.0,67122395199.99999,0.0015389277109706004
