date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-01-26,4.93,4.98,4.89,4.97,118145872.0,583771691.0,49106484611.0,0.0024059118248007305
2024-01-29,4.99,5.06,4.98,5.02,125320475.0,630137265.0,49106484611.0,0.00255201478975198
2024-01-30,5.02,5.07,4.97,4.99,106099768.0,532913999.0,49106484611.0,0.0021606060551977147
2024-01-31,4.98,5.02,4.9,4.97,110822537.0,550648078.0,49106484611.0,0.0022567800948874155
2024-02-01,4.95,5.01,4.92,4.93,98700527.0,489528407.0,49106484611.0,0.002009928582383003
2024-02-02,4.95,5.01,4.84,4.92,137095068.0,679653324.0,49106484611.0,0.0027917915339696355
2024-02-05,4.93,5.02,4.88,5.0,189733705.0,942366519.0,49106484611.0,0.0038637199649493763
2024-02-06,5.0,5.06,4.97,5.06,169865763.0,853007079.0,49106484611.0,0.0034591309955416673
2024-02-07,5.06,5.06,4.97,5.06,189833584.0,952573911.0,49106484611.0,0.003865753891849076
2024-02-08,5.07,5.08,4.92,5.03,190708125.0,949981791.0,49106484611.0,0.003883562965476067
2024-02-19,5.03,5.1,5.0,5.1,157726783.0,797596904.0,49106484611.0,0.003211933907495971
2024-02-20,5.09,5.18,5.07,5.16,109083272.0,559287555.0,49106484611.0,0.0022213618601312998
2024-02-21,5.15,5.2,5.12,5.12,150055462.0,773547703.0,49106484611.0,0.0030557158222314926
2024-02-22,5.12,5.14,5.1,5.12,109750426.0,561339076.0,49106484611.0,0.0022349477236946334
2024-02-23,5.12,5.12,5.07,5.11,90214941.0,459884367.0,49106484611.0,0.0018371288784901452
2024-02-26,5.09,5.11,5.02,5.03,93784990.0,474443656.0,49106484611.0,0.0019098290326201009
2024-02-27,5.03,5.05,5.01,5.02,94747047.0,476126049.0,49106484611.0,0.0019294202741357784
2024-02-28,5.03,5.06,5.01,5.01,119555948.0,601703118.0,49106484611.0,0.0024346264846093076
2024-02-29,5.0,5.06,4.98,5.05,116045452.0,582608865.0,49106484611.0,0.0023631390623715196
2024-03-01,5.04,5.04,4.98,5.0,104208001.0,521405217.0,49106484611.0,0.0021220822835413696
2024-03-04,5.0,5.02,4.96,4.99,85400258.0,425836204.0,49106484611.0,0.0017390831104385363
2024-03-05,4.98,5.09,4.96,5.07,155753820.0,785761194.0,49106484611.0,0.003171756667857888
2024-03-06,5.07,5.09,5.03,5.04,83413937.0,421529898.0,49106484611.0,0.0016986338496996591
2024-03-07,5.05,5.07,5.01,5.04,82743658.0,417220491.0,49106484611.0,0.0016849843489196775
2024-03-08,5.03,5.05,4.99,5.03,67634852.0,339524657.0,49106484611.0,0.001377309993492175
2024-03-11,5.02,5.06,5.01,5.05,68127968.0,343320484.0,49106484611.0,0.0013873517630040072
2024-03-12,5.05,5.06,5.01,5.04,81185553.0,408800147.0,49106484611.0,0.001653255239977292
2024-03-13,5.02,5.03,4.97,4.98,81355358.0,405942657.0,49106484611.0,0.0016567131336006112
2024-03-14,4.98,5.05,4.98,5.03,101084068.0,508080383.0,49106484611.0,0.002058466795184864
2024-03-15,5.02,5.04,5.0,5.01,87862019.0,440580451.0,49106484611.0,0.0017892141882279767
2024-03-18,5.01,5.09,5.01,5.05,88413553.0,446133668.0,49106484611.0,0.0018004455765948902
2024-03-19,5.04,5.04,5.0,5.0,68317884.0,342561663.0,49106484611.0,0.0013912191952078073
2024-03-20,5.0,5.02,4.98,5.0,58319408.0,291594079.0,49106484611.0,0.0011876111365327967
2024-03-21,5.01,5.02,4.99,5.0,55894737.0,279576096.0,49106484611.0,0.0011382353561403052
2024-03-22,4.99,5.0,4.93,4.96,91722359.0,455000703.0,49106484611.0,0.0018678258019604588
2024-03-25,4.95,5.0,4.93,4.96,64620080.0,321115491.0,49106484611.0,0.0013159174498417446
2024-03-26,4.98,4.99,4.95,4.97,55176209.0,274171955.0,49106484611.0,0.0011236033170991915
2024-03-27,4.97,5.0,4.96,4.96,64773374.0,322767029.0,49106484611.0,0.0013190391149581612
2024-03-28,4.97,5.0,4.93,4.99,71566762.0,355894260.0,49106484611.0,0.0014573790522152104
2024-03-29,4.97,5.03,4.97,5.02,67688647.0,338980544.0,49106484611.0,0.001378405469994436
2024-04-01,5.03,5.09,5.02,5.07,95618641.0,484570935.0,49106484611.0,0.0019471693353219819
2024-04-02,5.07,5.11,5.07,5.09,89774979.0,456993896.0,49106484611.0,0.0018281695322146952
2024-04-03,5.08,5.11,5.05,5.09,83784340.0,425962398.0,49106484611.0,0.0017061767028062125
2024-04-08,5.09,5.13,5.04,5.12,133135530.0,678520002.0,49106484611.0,0.002711159861159706
2024-04-09,5.11,5.14,5.06,5.06,95071437.0,483871531.0,49106484611.0,0.0019360261226824555
2024-04-10,5.06,5.09,5.03,5.08,84407898.0,427605874.0,49106484611.0,0.0017188747813785142
2024-04-11,5.05,5.09,5.03,5.07,88868405.0,450009481.0,49106484611.0,0.0018097081414802233
2024-04-12,5.06,5.08,5.02,5.03,83978219.0,423476265.0,49106484611.0,0.0017101248371826768
2024-04-15,5.02,5.17,5.01,5.15,170569112.0,872412002.0,49106484611.0,0.003473453930803102
2024-04-16,5.13,5.18,5.08,5.1,146662396.0,752231636.0,49106484611.0,0.0029866197338660073
2024-04-17,5.1,5.18,5.06,5.17,138833904.0,710186559.0,49106484611.0,0.0028272010326086503
2024-04-18,5.17,5.28,5.16,5.17,137812753.0,718002430.0,49106484611.0,0.0028064064062351866
2024-04-19,5.16,5.22,5.13,5.16,96320108.0,497835368.0,49106484611.0,0.0019614539457060627
2024-04-22,5.17,5.21,5.12,5.16,100092580.0,517497868.0,49106484611.0,0.002038276223453775
2024-04-23,5.15,5.21,5.12,5.18,103724445.0,536372126.0,49106484611.0,0.002112235193002706
2024-04-24,5.19,5.2,5.15,5.16,79817553.0,412326830.0,49106484611.0,0.0016253974120175694
2024-04-25,5.16,5.24,5.15,5.23,114394794.0,596082613.0,49106484611.0,0.002329525212529166
2024-04-26,5.22,5.27,5.15,5.19,163360905.0,847168934.0,49106484611.0,0.003326666657042819
2024-04-29,5.17,5.19,5.1,5.12,184066012.0,944294764.0,49106484611.0,0.003748303578602502
2024-04-30,5.19,5.29,5.08,5.09,317425686.0,1645761609.0,49106484611.0,0.0064640278878544625
2024-05-06,5.32,5.41,5.21,5.26,462631518.0,2445395856.0,49106484611.0,0.009420986284495086
2024-05-07,5.24,5.24,5.15,5.16,264056074.0,1367559061.0,49106484611.0,0.005377213948254212
2024-05-08,5.16,5.17,5.12,5.13,145488739.0,747962090.0,49106484611.0,0.002962719489136677
2024-05-09,5.14,5.17,5.12,5.15,138597201.0,713484287.0,49106484611.0,0.0028223808341791548
2024-05-10,5.16,5.17,5.13,5.15,123804568.0,637864987.0,49106484611.0,0.002521144997055387
2024-05-13,5.14,5.26,5.13,5.22,265203705.0,1380575277.0,49106484611.0,0.005400584201879391
2024-05-14,5.21,5.27,5.2,5.24,142896911.0,748171128.0,49106484611.0,0.0029099397387527645
2024-05-15,5.25,5.26,5.2,5.22,92048780.0,481298592.0,49106484611.0,0.0018744730096069797
2024-05-16,5.21,5.22,5.18,5.19,107450900.0,558630916.0,49106484611.0,0.002188120384734905
2024-05-17,5.2,5.25,5.19,5.25,118501600.0,619811070.0,49106484611.0,0.002413155837537906
2024-05-20,5.25,5.29,5.22,5.25,143746581.0,755872157.0,49106484611.0,0.0029272423415908767
2024-05-21,5.24,5.25,5.2,5.22,91624790.0,478274804.0,49106484611.0,0.001865838915691305
2024-05-22,5.22,5.27,5.21,5.24,118562322.0,621622745.0,49106484611.0,0.0024143923748400774
2024-05-23,5.24,5.25,5.15,5.16,117883108.0,611294079.0,49106484611.0,0.0024005609225302565
2024-05-24,5.15,5.18,5.13,5.13,94046033.0,484448704.0,49106484611.0,0.0019151448886026226
2024-05-27,5.14,5.2,5.14,5.19,108990580.0,564501848.0,49106484611.0,0.0022194742886479353
2024-05-28,5.2,5.2,5.14,5.14,89776466.0,463445870.0,49106484611.0,0.001828199813347865
2024-05-29,5.15,5.16,5.12,5.13,74328206.0,381984495.0,49106484611.0,0.001513612847443579
2024-05-30,5.13,5.15,5.06,5.08,109456916.0,558101050.0,49106484611.0,0.0022289707126679826
2024-05-31,5.1,5.14,5.06,5.06,121456084.0,618260664.0,49106484611.0,0.0024733206818228133
2024-06-03,5.06,5.07,4.99,5.02,138884391.0,697688142.0,49106484611.0,0.002828229145298857
2024-06-04,5.01,5.13,5.0,5.11,148081714.0,752843107.0,49106484611.0,0.003015522596924587
2024-06-05,5.11,5.17,5.1,5.13,98638900.0,507043238.0,49106484611.0,0.002008673615742891
2024-06-06,5.12,5.19,5.11,5.16,107423956.0,553573719.0,49106484611.0,0.0021875716995619905
2024-06-07,5.15,5.25,5.14,5.24,196030282.0,1022506357.0,49106484611.0,0.003991942888049629
2024-06-11,5.24,5.25,5.16,5.16,118931931.0,618250701.0,49106484611.0,0.002421919059002625
2024-06-12,5.17,5.2,5.15,5.17,82357682.0,426148950.0,49106484611.0,0.0016771243686531704
2024-06-13,5.18,5.18,5.15,5.17,58713200.0,303356722.0,49106484611.0,0.001195630281114606
2024-06-14,5.15,5.17,5.09,5.13,100497602.0,515413262.0,49106484611.0,0.0020465240547373298
2024-06-17,5.11,5.21,5.11,5.16,91274700.0,472037640.0,49106484611.0,0.0018587097146749167
2024-06-18,5.16,5.2,5.15,5.19,78706126.0,407787222.0,49106484611.0,0.0016027644133656757
2024-06-19,5.18,5.24,5.18,5.2,78524126.0,409270679.0,49106484611.0,0.0015990581818681104
2024-06-20,5.2,5.22,5.17,5.21,63896477.0,332221720.0,49106484611.0,0.0013011820639607951
