date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-01-26,5.87,5.87,5.69,5.82,273291993.0,1578469069.0,94971971046.0,0.0028776068348379345
2024-01-29,5.79,6.12,5.77,5.93,301866280.0,1798137130.0,94971971046.0,0.003178477572649198
2024-01-30,5.89,6.04,5.88,5.93,213898889.0,1276869710.0,94971971046.0,0.0022522317547394835
2024-01-31,5.9,6.03,5.88,5.96,179230296.0,1068806305.0,94971971046.0,0.0018871914947746972
2024-02-01,5.91,5.95,5.83,5.85,194321081.0,1144129458.0,94971971046.0,0.002046088744497889
2024-02-02,5.85,5.99,5.83,5.89,226500348.0,1343900485.0,94971971046.0,0.002384917839499127
2024-02-05,5.9,6.05,5.9,6.02,256760026.0,1539735003.0,94971971046.0,0.0027035347710709025
2024-02-06,6.01,6.09,5.91,5.97,236109093.0,1412854945.0,94971971046.0,0.0024860923744084427
2024-02-07,5.97,6.05,5.86,6.02,244496896.0,1454266754.0,94971971046.0,0.002574411095264908
2024-02-08,6.0,6.05,5.92,5.99,180767621.0,1081951394.0,94971971046.0,0.001903378639077045
2024-02-19,6.01,6.32,5.99,6.28,245952100.0,1526612720.0,94971971046.0,0.002589733552869744
2024-02-20,6.28,6.34,6.23,6.25,140167551.0,877611373.0,94971971046.0,0.0014758833522798991
2024-02-21,6.25,6.4,6.21,6.25,216201582.0,1363313357.0,94971971046.0,0.0022764777820108843
2024-02-22,6.24,6.45,6.23,6.42,185465300.0,1180107518.0,94971971046.0,0.001952842485602086
2024-02-23,6.42,6.47,6.33,6.37,188353609.0,1201088081.0,94971971046.0,0.0019832547111059778
2024-02-26,6.35,6.43,6.24,6.26,133362837.0,843106001.0,94971971046.0,0.0014042336442128304
2024-02-27,6.25,6.32,6.21,6.25,123183416.0,769960758.0,94971971046.0,0.00129705022064179
2024-02-28,6.24,6.28,6.13,6.19,152687861.0,948079182.0,94971971046.0,0.0016077149849406107
2024-02-29,6.18,6.25,6.16,6.25,108442260.0,673227178.0,94971971046.0,0.0011418343623454505
2024-03-01,6.22,6.25,6.16,6.2,110080455.0,682982137.0,94971971046.0,0.0011590836094860257
2024-03-04,6.2,6.38,6.19,6.34,181260145.0,1145165141.0,94971971046.0,0.0019085646323187926
2024-03-05,6.31,6.42,6.28,6.39,143240239.0,911819519.0,94971971046.0,0.0015082369821578317
2024-03-06,6.39,6.46,6.34,6.38,113072246.0,723669881.0,94971971046.0,0.0011905854406794724
2024-03-07,6.38,6.49,6.36,6.43,119908108.0,772136942.0,94971971046.0,0.0012625631191956845
2024-03-08,6.41,6.47,6.34,6.46,114059185.0,731069785.0,94971971046.0,0.0012009773383007396
2024-03-11,6.43,6.43,6.28,6.36,157915651.0,1001462944.0,94971971046.0,0.0016627605941074237
2024-03-12,6.34,6.34,6.12,6.13,196148420.0,1215707865.0,94971971046.0,0.0020653295687102762
2024-03-13,6.11,6.17,6.06,6.15,116291132.0,711283442.0,94971971046.0,0.0012244784510545116
2024-03-14,6.17,6.26,6.13,6.22,124530510.0,773646597.0,94971971046.0,0.0013112343423901693
2024-03-15,6.23,6.28,6.14,6.2,99667767.0,617143669.0,94971971046.0,0.0010494440191382948
2024-03-18,6.21,6.24,6.16,6.2,95081426.0,589358460.0,94971971046.0,0.0010011524974452408
2024-03-19,6.21,6.26,6.13,6.15,127927492.0,793271452.0,94971971046.0,0.001347002600778264
2024-03-20,6.15,6.28,6.09,6.24,115494796.0,717786895.0,94971971046.0,0.0012160934929323485
2024-03-21,6.24,6.3,6.2,6.25,70921784.0,443727074.0,94971971046.0,0.0007467654216173821
2024-03-22,6.23,6.26,6.13,6.2,98100369.0,606684022.0,94971971046.0,0.0010329402235158913
2024-03-25,6.17,6.3,6.16,6.23,153008328.0,956140587.0,94971971046.0,0.0016110893173512204
2024-03-26,6.23,6.27,6.16,6.2,122214697.0,758540399.0,94971971046.0,0.0012868501690967843
2024-03-27,6.18,6.26,6.17,6.22,91630118.0,569269457.0,94971971046.0,0.0009648122176554453
2024-03-28,6.2,6.24,6.15,6.22,103583908.0,642095605.0,94971971046.0,0.0010906787219339565
2024-03-29,6.21,6.44,6.21,6.39,187779647.0,1195696870.0,94971971046.0,0.001977211222762222
2024-04-01,6.39,6.4,6.29,6.36,126560818.0,803452484.0,94971971046.0,0.0013326123129391496
2024-04-02,6.35,6.53,6.34,6.47,167728834.0,1083297366.0,94971971046.0,0.0017660877430748486
2024-04-03,6.48,6.55,6.43,6.5,150004520.0,973713480.0,94971971046.0,0.0015794609540887047
2024-04-08,6.45,6.62,6.39,6.51,168926652.0,1103115622.0,94971971046.0,0.0017787000747639511
2024-04-09,6.55,6.56,6.3,6.33,172979248.0,1103842136.0,94971971046.0,0.001821371569894205
