date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-01-26,51.0,51.0,48.51,49.8,13742804.0,685099900.0,1138740286.0,0.012068426988100778
2024-01-29,50.28,51.49,48.13,48.63,14238946.0,699715216.0,1138740286.0,0.01250412071572218
2024-01-30,48.48,49.43,47.2,47.44,12156046.0,585910370.0,1138740286.0,0.010674994245351569
2024-01-31,47.6,47.67,45.16,45.2,15935142.0,731414062.0,1138740286.0,0.01399365790067429
2024-02-01,45.24,47.29,44.85,46.77,12336949.0,572810839.0,1138740286.0,0.010833856632345403
2024-02-02,46.78,47.2,43.41,44.8,13905496.0,626435304.0,1138740286.0,0.012211297142077223
2024-02-05,44.93,45.41,42.6,44.59,16714938.0,737667794.0,1138740286.0,0.014678446179078975
2024-02-06,45.2,47.94,43.77,47.71,13962160.0,647061204.0,1138740286.0,0.012261057390921181
2024-02-07,47.85,49.17,47.07,48.7,13045224.0,631641393.0,1141461126.0,0.0114285311193331
2024-02-08,49.25,50.25,48.8,49.9,12758790.0,632719633.0,1141461126.0,0.011177594846975104
2024-02-19,51.19,52.23,50.06,51.95,14726067.0,756500613.0,1141461126.0,0.012901067469204379
2024-02-20,51.5,52.4,50.7,51.65,9853881.0,506310523.0,1141461126.0,0.008632690834186147
2024-02-21,51.02,51.79,50.67,50.79,10018866.0,512841259.0,1141461126.0,0.008777229265011344
2024-02-22,51.1,51.78,51.0,51.35,9602493.0,493355635.0,1141461126.0,0.008412457315694866
2024-02-23,51.9,52.22,50.4,51.61,10659833.0,544857503.0,1141461126.0,0.009338761309686512
2024-02-26,51.48,52.97,51.06,52.2,10637561.0,554370540.0,1141461126.0,0.00931924947569349
2024-02-27,51.71,53.68,51.42,53.41,11794461.0,620761168.0,1141461126.0,0.010332775012085694
2024-02-28,53.44,54.26,50.76,50.77,13244567.0,694023676.0,1141461126.0,0.011603169567773786
2024-02-29,50.71,52.73,50.43,52.2,16292477.0,846061774.0,1141461126.0,0.014273352485593102
2024-03-01,52.49,53.48,51.95,53.17,13812935.0,729713970.0,1141461126.0,0.012101099796893127
2024-03-04,54.3,55.42,53.44,54.85,16806172.0,916415089.0,1141461126.0,0.014723385332353404
2024-03-05,54.5,55.27,54.12,54.47,14578288.0,797410857.0,1141461126.0,0.01277160270108051
2024-03-06,54.47,54.7,52.38,52.68,13126007.0,696317349.0,1141461126.0,0.011499302692854036
2024-03-07,53.25,53.28,50.6,51.3,14651954.0,756372316.0,1141461126.0,0.01283613928346781
2024-03-08,51.48,53.2,50.8,52.36,12908065.0,672521002.0,1141461126.0,0.011308370216017325
2024-03-11,51.58,52.18,50.58,52.07,13057643.0,673056432.0,1141461126.0,0.011439411034309722
2024-03-12,52.04,54.26,52.04,52.98,15364108.0,815945261.0,1141461126.0,0.01346003613267159
2024-03-13,53.4,54.14,52.75,52.92,10770490.0,574893069.0,1141461126.0,0.009435704602348412
2024-03-14,52.6,52.88,50.9,51.8,12704092.0,654987551.0,1141461126.0,0.011129675562862752
2024-03-15,51.7,52.45,50.9,52.4,12261926.0,632700612.0,1141461126.0,0.010742307136616407
2024-03-18,52.4,53.16,51.6,52.7,18365866.0,959820701.0,1141461126.0,0.016089786661731657
2024-03-19,52.61,52.66,48.32,48.8,36925659.0,1851035080.0,1141461126.0,0.0323494669760659
2024-03-20,48.85,49.65,47.0,47.63,30373344.0,1455361279.0,1141461126.0,0.026609179505251063
2024-03-21,49.4,51.2,49.0,49.67,35788376.0,1798624435.0,1141461126.0,0.031353127307464694
2024-03-22,50.18,52.17,48.98,49.29,31908179.0,1611463782.0,1141461126.0,0.027953802607203287
2024-03-25,48.88,49.35,47.55,47.95,17235901.0,833788250.0,1141461126.0,0.015099858074360739
2024-03-26,48.62,49.58,46.83,47.04,19344790.0,925805456.0,1141461126.0,0.016947392740206204
2024-03-27,46.28,46.78,45.27,45.3,14939474.0,684678278.0,1141461126.0,0.013088026967989797
2024-03-28,45.47,47.2,44.87,46.46,15572542.0,719923219.0,1141461126.0,0.013642638934687645
2024-03-29,46.33,46.33,45.05,45.95,10842564.0,494207382.0,1141461126.0,0.00949884648108463
2024-04-01,45.72,46.75,45.34,45.8,15241330.0,700572293.0,1141461126.0,0.01335247399393258
2024-04-02,46.33,46.52,45.52,45.75,13761442.0,634631944.0,1141461126.0,0.012055988317555721
2024-04-03,45.64,46.38,44.71,45.27,16059827.0,729421811.0,1141461126.0,0.014069534769246272
2024-04-08,45.34,45.6,43.8,43.9,16040036.0,709156170.0,1141461126.0,0.014052196465252204
2024-04-09,44.2,44.49,43.58,44.25,10703972.0,471832604.0,1141461126.0,0.009377430169268857
2024-04-10,44.65,44.65,42.2,43.15,20526688.0,880446528.0,1141461126.0,0.01798281827777287
2024-04-11,45.79,49.0,45.5,47.15,51777867.0,2451288781.0,1141461126.0,0.04536104280786519
2024-04-12,47.15,48.88,46.85,47.94,31212902.0,1502568573.0,1141461126.0,0.027344691193627212
2024-04-15,48.06,49.85,48.06,49.05,27104742.0,1332454527.0,1141461126.0,0.023745654917730417
2024-04-16,48.79,48.96,47.62,47.78,19713536.0,950999727.0,1141461126.0,0.017270440097317864
2024-04-17,48.5,49.57,48.21,49.5,27178537.0,1330266363.0,1141461126.0,0.023810304513164824
2024-04-18,48.6,48.88,47.51,47.64,25055198.0,1207665808.0,1141461126.0,0.021950110633903445
2024-04-19,47.03,47.18,45.37,45.9,24408987.0,1126252873.0,1141461126.0,0.021383984477452978
2024-04-22,44.94,47.18,44.03,46.73,18239390.0,839005783.0,1141461126.0,0.015978984815642333
2024-04-23,47.0,48.09,45.98,46.17,15834533.0,741042496.0,1141461126.0,0.013872161424794768
2024-04-24,46.5,47.19,45.99,47.09,14558033.0,681763101.0,1141461126.0,0.01275385790054492
2024-04-25,46.87,48.96,46.53,48.3,19556076.0,938273392.0,1141461126.0,0.017132494094240402
2024-04-26,49.7,51.29,49.0,50.77,34192443.0,1722194610.0,1141461126.0,0.029954978072551548
2024-04-29,50.7,51.68,50.09,51.33,28993731.0,1478857848.0,1141461126.0,0.025400541761419565
2024-04-30,50.5,51.8,50.5,50.91,16993942.0,867802929.0,1141461126.0,0.014887885021149638
2024-05-06,51.97,52.4,50.58,51.05,21362391.0,1095559089.0,1141461126.0,0.018714952715787887
2024-05-07,51.32,51.45,50.27,50.54,16158684.0,820881649.0,1141461126.0,0.014156140434343623
2024-05-08,50.44,51.25,49.51,50.87,17325794.0,876146108.0,1141461126.0,0.01517861064678956
2024-05-09,50.7,51.37,50.11,51.06,20864966.0,1058254487.0,1141461126.0,0.01827917353008481
2024-05-10,50.95,51.0,50.13,50.87,14310233.0,722689574.0,1141461126.0,0.012536767721689367
2024-05-13,50.0,51.9,49.37,50.86,17763031.0,903616451.0,1141461126.0,0.015561660923352373
2024-05-14,51.18,51.4,50.17,50.52,13397967.0,679354904.0,1141461126.0,0.011737558726112938
2024-05-15,50.07,51.16,49.63,49.68,12636005.0,634937125.0,1141461126.0,0.011070026575745165
2024-05-16,50.1,50.2,49.07,49.21,12843719.0,634589970.0,1141461126.0,0.011251998607265754
2024-05-17,49.0,49.59,48.29,49.46,12331614.0,602706517.0,1141461126.0,0.01080335871201627
2024-05-20,49.36,50.34,49.23,50.13,16355850.0,813776154.0,1141461126.0,0.014328871678105664
2024-05-21,50.06,50.97,49.75,49.9,10532923.0,529539652.0,1141461126.0,0.009227579249159642
2024-05-22,49.91,51.46,49.83,51.27,16818108.0,852755454.0,1141461126.0,0.014733842105455985
2024-05-23,51.5,51.76,50.54,50.8,14593455.0,745202375.0,1141461126.0,0.012784890056781488
2024-05-24,50.75,51.42,49.7,49.75,12681207.0,639997460.0,1141461126.0,0.011109626697878452
2024-05-27,49.6,52.87,49.33,52.62,23948728.0,1232531414.0,1141461126.0,0.020980765314297704
2024-05-28,52.3,53.75,52.12,52.56,20836150.0,1102942495.0,1141461126.0,0.018253928693144125
