date,open,high,low,close,volume,amount,outstanding_share,turnover
2024-01-26,71.8,73.45,71.75,73.0,11842596.0,863137559.0,3139746626.0,0.0037718317465276893
2024-01-29,73.38,73.93,72.7,72.7,8999933.0,658976919.0,3139746626.0,0.002866452001404269
2024-01-30,72.39,72.83,70.87,71.24,9499455.0,679663865.0,3139746626.0,0.003025548278748274
2024-01-31,71.2,71.7,69.67,69.69,10177909.0,714918065.0,3139746626.0,0.0032416338680699643
2024-02-01,70.04,71.1,69.61,70.21,12127225.0,854375251.0,3139746626.0,0.0038624852399156617
2024-02-02,70.65,70.65,66.81,67.71,19740537.0,1354308834.0,3139746626.0,0.006287302560190728
2024-02-05,68.45,71.2,68.3,70.01,31706973.0,2217115854.0,3139746626.0,0.01009857697988653
2024-02-06,70.01,72.66,69.66,72.3,27920862.0,1993820669.0,3139746626.0,0.008892711841391752
2024-02-07,72.3,73.48,71.45,73.35,24791789.0,1805372248.0,3139746626.0,0.007896111359655936
2024-02-08,73.54,75.31,73.38,74.54,23021362.0,1714969672.0,3139746626.0,0.007332235604415297
2024-02-19,75.5,75.66,73.94,74.61,14031524.0,1047351829.0,3139746626.0,0.0044689988306081865
2024-02-20,74.62,75.18,73.99,74.96,12195395.0,911707010.0,3139746626.0,0.003884197182986319
2024-02-21,74.88,79.3,74.63,78.03,21149898.0,1636363503.0,3139746626.0,0.006736179863960781
2024-02-22,77.82,78.99,77.42,78.8,12366501.0,969002616.0,3139746626.0,0.003938693937145742
2024-02-23,78.41,79.1,77.37,77.62,10557101.0,823453405.0,3139746626.0,0.003362405396848733
2024-02-26,77.63,78.0,76.38,76.8,9743279.0,750760353.0,3139746626.0,0.003103205500506524
2024-02-27,76.8,78.36,76.68,78.31,12708626.0,990037795.0,3139746626.0,0.004047659736222294
2024-02-28,78.61,79.25,77.71,77.79,11594859.0,907952107.0,3139746626.0,0.0036929282458603076
2024-02-29,77.69,79.61,77.64,79.55,14367794.0,1134659756.0,3139746626.0,0.004576099829528091
2024-03-01,79.2,79.52,78.6,78.73,10193794.0,804414288.0,3139746626.0,0.0032466931935163103
2024-03-04,78.67,78.8,75.9,76.14,21644746.0,1660091765.0,3139746626.0,0.006893787486149845
2024-03-05,75.6,77.07,75.45,76.87,16028971.0,1224540603.0,3139746626.0,0.0051051797833829415
2024-03-06,76.87,77.0,75.82,75.95,8946161.0,682632732.0,3139746626.0,0.002849325778684665
2024-03-07,75.95,77.24,75.88,77.0,11143104.0,855282980.0,3139746626.0,0.00354904561652358
2024-03-08,76.76,77.69,76.68,77.18,9898775.0,763741268.0,3139746626.0,0.0031527305159050117
2024-03-11,77.26,77.87,76.86,77.42,9818826.0,758722726.0,3139746626.0,0.0031272669962254464
2024-03-12,77.71,79.5,77.02,79.02,18100251.0,1417982755.0,3139746626.0,0.005764876327953732
2024-03-13,79.2,79.46,77.6,78.25,10466840.0,819591513.0,3139746626.0,0.0033336575357147944
2024-03-14,78.26,78.49,77.01,77.29,9534139.0,739185030.0,3139746626.0,0.003036595030009278
2024-03-15,77.29,78.5,76.64,78.29,10968600.0,850073084.0,3139746626.0,0.0034934666094295214
2024-03-18,78.3,79.26,77.77,78.99,10267880.0,808770005.0,3139746626.0,0.0032702893650629248
2024-03-19,78.6,79.08,76.73,78.58,12840096.0,1003854789.0,3139746626.0,0.00408953254178925
2024-03-20,78.19,78.93,77.77,77.88,8732257.0,683087895.0,3139746626.0,0.0027811979882990724
2024-03-21,78.2,78.3,77.07,77.2,8738660.0,676768938.0,3139746626.0,0.0027832373248324657
2024-03-22,77.03,77.5,76.11,77.24,10374056.0,797360025.0,3139746626.0,0.0033041061065543446
2024-03-25,77.24,78.9,77.05,78.24,14250757.0,1113332860.0,3139746626.0,0.004538823891708515
2024-03-26,78.1,80.1,78.03,80.01,15200850.0,1203167758.0,3139746626.0,0.004841425697896426
2024-03-27,79.99,81.5,79.22,79.74,17482414.0,1410525317.0,3139746626.0,0.005568097073575771
2024-03-28,79.5,81.49,79.25,80.45,11906759.0,957028948.0,3139746626.0,0.003792267471967657
2024-03-29,80.4,83.0,80.4,82.8,14418424.0,1186856152.0,3139746626.0,0.004592225334554751
2024-04-01,83.4,86.12,83.31,84.55,19353317.0,1641734815.0,3139746626.0,0.00616397413719205
2024-04-02,84.5,85.98,84.2,85.0,11240765.0,957275439.0,3139746626.0,0.0035801503557376544
2024-04-03,84.88,85.47,84.05,84.9,9881446.0,837823521.0,3139746626.0,0.0031472112807360017
2024-04-08,84.91,87.46,84.65,87.0,20150338.0,1743628069.0,3139746626.0,0.006417822964801236
2024-04-09,86.99,88.66,86.35,86.9,18063748.0,1574904870.0,3139746626.0,0.0057532502305808675
2024-04-10,86.99,87.59,86.38,87.42,12611045.0,1100585770.0,3139746626.0,0.004016580476771249
2024-04-11,86.88,87.53,86.0,86.8,11449118.0,995052873.0,3139746626.0,0.0036465101690661074
2024-04-12,86.5,86.94,85.48,86.11,13920358.0,1197344654.0,3139746626.0,0.004433592788897865
2024-04-15,86.1,88.49,86.03,88.0,17372160.0,1524071053.0,3139746626.0,0.005532981501163973
2024-04-16,87.94,88.63,86.73,87.0,15089504.0,1322053316.0,3139746626.0,0.00480596232671929
2024-04-17,86.95,87.5,86.2,87.08,10441218.0,906349938.0,3139746626.0,0.0033254970046108427
2024-04-18,86.87,88.6,86.23,87.21,11830684.0,1036479456.0,3139746626.0,0.0037680378098127465
2024-04-19,87.0,87.55,85.63,86.55,13685104.0,1187246131.0,3139746626.0,0.004358665086754042
2024-04-22,85.55,87.5,85.16,86.29,14080622.0,1220295471.0,3139746626.0,0.004484636398172851
2024-04-23,86.0,86.48,84.17,84.5,11853433.0,1005637670.0,3139746626.0,0.003775283298926937
2024-04-24,85.25,85.25,83.77,84.43,8700027.0,733521619.0,3139746626.0,0.002770932828768967
2024-04-25,84.37,84.95,83.58,84.5,8840302.0,745076622.0,3139746626.0,0.0028156100007542457
2024-04-26,84.48,87.49,84.44,86.74,16554085.0,1428141212.0,3139746626.0,0.005272427036919762
2024-04-29,86.74,92.64,86.5,89.85,24739005.0,2235660969.0,3139746626.0,0.007879299812009735
2024-04-30,90.31,91.11,89.1,89.1,9823168.0,883841131.0,3139746626.0,0.003128649910363818
2024-05-06,91.0,92.51,90.12,91.94,20019552.0,1837778837.0,3139746626.0,0.006376168011208176
2024-05-07,91.86,92.5,91.68,91.96,10473491.0,963849193.0,3139746626.0,0.003335775859513576
2024-05-08,91.97,92.3,90.46,90.87,9070595.0,824370879.0,3139746626.0,0.0028889576390932637
2024-05-09,90.38,90.86,89.19,90.33,13199487.0,1189178182.0,3139746626.0,0.004203997510721427
2024-05-10,90.4,91.4,89.5,90.22,11064427.0,997034122.0,3139746626.0,0.0035239872250761675
2024-05-13,89.9,91.35,89.28,90.6,9994380.0,905643533.0,3139746626.0,0.003183180425209254
2024-05-14,90.63,90.94,89.38,89.67,8547963.0,768960139.0,3139746626.0,0.0027225008952044016
2024-05-15,89.66,90.1,88.01,88.7,8587372.0,762771204.0,3139746626.0,0.0027350525449692767
2024-05-16,88.68,89.26,87.86,88.75,9736311.0,861707451.0,3139746626.0,0.003100986213146742
2024-05-17,88.3,90.08,88.3,90.06,10087264.0,901145081.0,3139746626.0,0.003212763704073489
2024-05-20,90.5,91.59,88.79,89.83,12776601.0,1151088807.0,3139746626.0,0.00406930957237057
2024-05-21,89.51,89.8,88.12,88.6,7924512.0,704230736.0,3139746626.0,0.002523933598455916
2024-05-22,89.48,92.22,89.2,91.28,22242289.0,2026540993.0,3139746626.0,0.007084103161641553
2024-05-23,90.79,90.84,88.8,89.09,11511208.0,1028858521.0,3139746626.0,0.003666285650146599
2024-05-24,88.81,89.45,88.03,88.71,11029225.0,978103383.0,3139746626.0,0.0035127754923495536
2024-05-27,88.43,90.85,88.4,90.54,10815248.0,974601118.0,3139746626.0,0.0034446244516801974
2024-05-28,90.54,91.01,90.01,90.12,7434625.0,671866254.0,3139746626.0,0.002367906040071655
2024-05-29,89.85,91.26,89.85,90.43,8814588.0,799879292.0,3139746626.0,0.002807420167922811
2024-05-30,90.43,92.18,88.45,88.87,14011705.0,1261862602.0,3139746626.0,0.0044626865378149146
2024-05-31,89.88,89.88,87.4,87.55,11740584.0,1034548711.0,3139746626.0,0.0037393412267019027
2024-06-03,87.25,87.95,86.8,87.22,9782184.0,853371080.0,3139746626.0,0.0031155966277643197
2024-06-04,87.18,88.75,87.01,88.1,8628266.0,761120086.0,3139746626.0,0.0027480771628353683
2024-06-05,88.5,88.53,87.66,88.14,5199783.0,458337869.0,3139746626.0,0.0016561154829950282
2024-06-06,88.2,90.28,88.14,88.8,9851420.0,879520991.0,3139746626.0,0.0031376480886773314
2024-06-07,89.71,89.8,87.5,87.99,7572901.0,668137933.0,3139746626.0,0.0024119465364782593
2024-06-11,88.18,88.65,87.04,88.3,7356154.0,646381076.0,3139746626.0,0.0023429132590140414
2024-06-12,88.31,88.49,85.77,86.65,11753155.0,1018061590.0,3139746626.0,0.003743345052964793
2024-06-13,86.78,86.85,85.01,85.76,10118115.0,867162741.0,3139746626.0,0.0032225896561883906
2024-06-14,85.53,87.15,83.92,86.47,15434196.0,1318115955.0,3139746626.0,0.00491574570769202
2024-06-17,86.15,87.08,85.37,85.75,9956514.0,856106648.0,3139746626.0,0.0031711202163737908
2024-06-18,85.81,86.05,84.61,85.13,7587472.0,646095027.0,3139746626.0,0.0024165873568168616
2024-06-19,85.12,85.3,83.77,84.2,11802502.0,993727389.0,3139746626.0,0.0037590619262918828
2024-06-20,84.21,85.6,83.94,84.04,8854035.0,747826012.0,3139746626.0,0.0028199839205751247
2024-06-21,84.04,84.3,82.51,83.3,9407864.0,783077014.0,3139746626.0,0.0029963768165539866
2024-06-24,83.4,84.47,82.47,84.28,11368850.0,950428470.0,3139746626.0,0.0036209450488314658
